id,title,overview,genre,label
10161,Meu Pé Esquerdo,"Christy Brown (Daniel Day-Lewis), o filho de uma humilde família irlandesa, nasce com uma paralisia cerebral que lhe tira todos os movimentos do corpo, com a exceção do pé esquerdo. Com apenas este movimento Christy consegue, no decorrer de sua vida, se tornar escritor e pintor.",Drama,2
387333,മാർക്ക് ആന്‍റണി,,Drama,2
880,A Excêntrica Família de Antônia,"Definido como uma celebração da vida e da morte, esta coprodução entre Holanda, Bélgica e Inglaterra ganhadora do Oscar de Melhor Filme Estrangeiro vai além ao contar a história de uma encantadora geração de mulheres. Comandada por Antonia, a saga familiar atravessa três gerações, falando de força, de beleza e de escolhas que desafiam o tempo. Nesse universo conhecemos curiosos personagens, como o filósofo pessimista, a netinha superdotada, a filha lésbica, a avó louca, o padre herege, a amiga que adora procriar, a vizinha que sofre abusos sexuais e os muitos amigos que são acolhidos por sua generosidade.",Drama,2
425298,Guerreiro da Escuridão,Zaid (Dar Salim) é um médico bem-sucedido que perde seu irmão mais novo durante um assalto relacionado a gangues. Ele desiste de sua vida privilegiada para se tornar um guerreiro mascarado e vingar a morte do seu irmão.,Ação,0
582309,Antígona - A Resistência está no Sangue,"Assim como a personagem da grande tragédia grega, para honrar um de seus irmãos e ajudar o outro a escapar da prisão, Antígona confronta as autoridades do Estado. Aluna e cidadã modelo, ela se vê cercada por uma lei falha. Rejeitando a lei dos homens por seu próprio senso de justiça, ela enfrentará dificuldades inimagináveis.",Drama,2
168742,The Rocket,,Drama,2
1036561,O Mestre das Sombras,"Depois de ser morto por um grupo de criminosos, um homem renasce com superpoderes semelhantes a animais e tem como missão corrigir os erros de sua cidade.",Ação,0
306623,ഇരകള്‍,,Drama,2
90148,De Amor e de Sombras,"Irene é uma editora de revista que vive sob a sombra da ditadura de Pinochet no Chile. Francisco é um belo fotógrafo que procura Irene para um trabalho. Como simpatizante do movimento de resistência clandestina, Francisco abre os olhos e o coração dela para as atrocidades cometidas pelo Estado.",Drama,2
567138,Elephants,,Comédia,1
62961,メタル スキン パニック MADOX-01,,Ficção científica,3
105482,Homens do Mosteiro,"A história dos ""Três Mosqueteiros"" asiáticos, Fang Shih-yu (Alexander Fu Sheng), Hung Hsi-kuan (Chen Kuan Tai) e Hu Huei Chien (Chi Kuan Chun). Nos últimos dias da dinastia Ming, a China está dominada por tropas Manchu. Os discípulos do Monastério Shaolin devem lutar ao lado de seus patriotas contra os invasores, colocando o destino da nação na mão dos homens do monastério.",Ação,0
127372,Imperador,"Inspirado em fatos reais, “Emperor” é uma épica história de amor passada no meio das tensões e incertezas dos dias seguintes à rendição japonesa, no final da Segunda Guerra Mundial. No meio do staff do general Douglas MacArthur – o governante de facto do Japão, na condição de Comandante Supremo das forças invasoras – um especialista nos assuntos japoneses, o general Bonner Fellers é encarregado de uma decisão de importância histórica: deverá o Imperador Hirohito ser julgado e enforcado como um criminoso de guerra?",Drama,2
63682,L'Eau à la bouche,,Comédia,1
64719,野良猫ロック　マシン・アニマル,,Ação,0
206027,Dumb Luck,,Comédia,1
65759,Happy Feet 2: O Pinguim,"Mano está de volta e o pinguim sapateador favorito de todos agora tem um filho, chamado Erik! Mano nasceu para dançar, mas o pequeno Erik simplesmente não consegue acompanhá-lo. Nesta épica seqüência de ""Happy Feet: O Pinguim"", Erik precisa descobrir qual seu talento em um mundo de canto e de dança. Quando a nação inteira dos Pinguins Imperadores é ameaçada, presa por um enorme iceberg, as pequenas e as grandes criaturas que habitam a Antártica precisam trabalhar juntas para salvá-los e somente aí que Erik descobre qual é sua praia. Se divirta com as aventuras destes pinguins que levam o público de volta às paisagens magníficas da Antártica, e sempre estão prontos para ganhar um combate e superar os obstáculos da vida com muita alegria e distração.",Comédia,1
10053,Quando um Estranho Chama,"Jill Johnson é uma jovem que está trabalhando como babá em uma remota casa, localizada no topo de uma colina. Com as crianças dormindo, ela tranca a porta e liga o alarme geral. É quando tem início uma série de telefonemas, em que uma pessoa estranha repetidamente insiste que ela cheque as crianças. Assustada, Jill consegue rastrear as ligações e descobre que as ligações são feitas dentro da própria casa.",Terror,4
64651,野良猫ロック　セックスハンター,,Ação,0
870358,O Natal do Pequeno Batman,"Neste Natal, Damian Wayne quer ser um super-herói igual ao pai dele - o primeiro e único Batman. Damian fica sozinho em casa enquanto o Batman sai para enfrentar os maiores supervilões de Gotham na Véspera de Natal, mas acaba descobrindo um plano maligno para roubar o Natal e aproveita a chance para salvar o dia.",Ação,0
13685,Pura Adrenalina,"Três jovens amigos em busca de um lugar ao sol acabam tornando-se foragidos. Mas cada um tem seu sonho particular: Anthony, o de encontrar um amor verdadeiro; Bob, o de ter uma família; e Dignam, o de ser um gângster respeitado.",Comédia,1
360784,Escondidos,"Uma família se esconde em um abrigo contra bombas depois de escapar de uma misteriosa epidemia pós apocalyptica, agora eles terão que lutar para sobreviver nessa misteriosa e angustiante história.",Terror,4
14092,Ghost in the Shell 2.0,"Pessoas amam máquinas em 2029 d.c. ""Quem é você? Quem desliza em meu corpo do robô e sussurra para o meu fantasma?""  A Seção 9 é uma agência do governo altamente secreta que trata de cyber-terrorismo e outros crimes relacionados. Kusanagi Motoko é uma importante oficial desta agência, e a ela é atribuido o caso do ""Mestre das Marionetes""; um hacker de alta periculosidade que começa a roubar informações secretas do governo ao hackear o ""ghost"" de suas vítimas.",Ação,0
29237,Choque!,,Drama,2
263341,O Tigre e o Dragão: A Espada do Destino,"Ambientado 20 anos após os acontecimentos de O Tigre e o Dragão, O Tigre e o Dragão: A Espada do Destino traz os mestres Yu Shu-Lien (Michelle Yeoh), Tie-Fang (Harry Shum Jr.), Meng Sizhao (Donnie Yen) e Snow Vase (Natasha Liu Bordizzo) de volta. Juntos, eles terão que unir forças para defender a lendária espada Destino Verde das mãos do temido Hades Dai (Jason Scott Lee).",Ação,0
123354,The Spanish Gardener,,Drama,2
2191,Stranded,,Ficção científica,3
1062722,Frankenstein,"Dr. Victor Frankenstein, um cientista brilhante, mas egoísta, dá vida a uma criatura em um experimento monstruoso que acaba levando à ruína tanto do criador quanto de sua trágica criação.",Terror,4
84907,De Volta ao Terror,"Quando um grupo de estudantes do ensino médio começa a cavar o passado infame de sua cidade, não imaginava que as coisas poderiam acabar mal. Julian (Johnny Pacar), o cineasta do grupo decide fazer o projeto escolar e desfrutar de sua tentativa de fazer filmes de terror baseado nos assassinatos de Harlan Diehl. Mas quando ele e seu amigo Nate (Jonathan Keltz), passam a assistir o conteúdo das imagens eles inconscientemente desbloqueiam um mal que possui as suas vítimas através de reprodução de vídeo e utiliza-os para fins maléficos, que se fecha sobre uma alma específica, ameaçando expor o segredo mais profundo e secreto da cidade.",Terror,4
526007,O Recepcionista,"Bart é um inteligente funcionário noturno de um hotel que está no espectro do autismo, e que utiliza câmeras para gravar os hóspedes numa tentativa de estudar o comportamento humano e melhorar suas habilidades sociais. Mas, quando uma mulher é assassinada no hotel, ele se torna o principal suspeito. O filme foi lançado em 21 de fevereiro de 2020, pela Saban Films. Em 6 de junho de 2020, a Netflix lançou o filme em sua plataforma.",Drama,2
21950,Jackson County Jail,,Drama,2
183011,Liga da Justiça: Ponto de Ignição,"Barry Allen, o herói Flash, nunca conseguiu esquecer o dia em que sua mãe foi vítima de um horrendo crime e faleceu. Determinado a mudar a sua história, ele quebra as barreiras do tempo com sua hipervelocidade e volta no tempo, para impedir que a tragédia aconteça. No entanto, mexer com a linha temporal traz sérias consequências para o presente. Por conta da sua volta, o mundo é devastado por uma grande guerra entre as amazonas da Mulher-Maravilha e o exército de Atlantis, liderados por Aquaman. Junto com o Batman dessa nova realidade, mais violento e destemido, e a ajuda do Cyborg, ele tenta restaurar o fluxo temporal e impedir que esse mundo alternativo se concretize.",Ficção científica,3
11088,O Assalto,"Joe Moore é um ladrão de princípios que tem a opinião de que um bom roubo deve ter uma fuga perfeita. Porém, justamente em seu último assalto, Moore se deixa filmar por uma câmera de segurança. Este descuido gera um grande desentendimento com Bergman, seu receptador, que exige que Moore faça mais um assalto para compensar os problemas ocorridos. Deste modo, Moore precisa convencer seus comparsas Bobby Blane e Pinky Pincus a fazerem mais um roubo, antes que o próprio Moore parta para a América do Sul para viver sua aposentadoria.",Ação,0
58434,O Rochedo de Gibraltar,"Levi Rockwell (Burt Lancaster) é um homem de idade, cujos filhos e netos chegam à sua casa para o seu aniversário. O avô é popular entre as crianças e os diverte com histórias sobre vikings e confessa que gostaria de ser sepultado no mar na forma viking, o seu corpo estar em um barco e o barco incendiado por uma flecha flamejante. As crianças ouvem fascinada. Poucos dias depois, no dia de seu aniversário, as crianças descobrem o seu avô, morto. Lembrando seus desejos, eles se recusam a deixar os adultos descobrirem, sabendo que eles vão enterrá-lo e ele vai ser devorado por vermes no chão. Eles decidem homenagear o seu último desejo. Uma história bonita e emocionante.",Drama,2
988988,जुदा होके भी,,Terror,4
415673,The Mad Whale,,Drama,2
528210,O Último Soldado,"Após o ataque do Japão a Pearl Harbor em 7 de dezembro de 1941, os Estados Unidos retaliam bombardeando Tóquio. Um piloto é atingido, mas sobrevive graças à ajuda de uma mulher chinesa.",Drama,2
384521,O Paradoxo Cloverfield,"Em órbita sobre um planeta prestes a entrar em guerra, cientistas testam uma possível solução para a crise de energia, mas acabam em uma realidade alternativa.",Terror,4
9394,Trinity é o Meu Nome,"Trinity é um andarilho e pistoleiro que acaba chegando à cidade na qual Bambino, seu irmão e ladrão, está disfarçado atuando como xerife local. Eles tentam passar despercebidos, mas tudo dá errado quando eles acabam se envolvendo em um conflito de terras entre um grupo de mórmons e um grande barão local, que deseja se apropriar dos territórios dos colonos.",Ação,0
866254,The Last Victim,,Ação,0
71073,Espelho da Vida,,Drama,2
221051,俏師妹,,Ação,0
39872,Female Convict Scorpion: Jailhouse 41,,Ação,0
23478,Loucos de Amor,"Comédia dramática inspirada na vida de dois portadores da síndrome de Asperger (uma forma de autismo). Donald é um bom sujeito, que tabalha como taxista, adora pássaros e tem habilidade especial com números. Comum aos portadores da síndrome, ele vive sempre um padrão, uma rotina. Mas isso muda quando ele conhece a complicada Isabelle, que frequenta o mesmo grupo de autistas de Donald.",Drama,2
469799,Amelia 2.0,,Drama,2
469799,Amelia 2.0,,Drama,2
94260,The Alley Cats,,Drama,2
433623,Caos na Prisão,"A polícia de Camboja prende um mafioso conhecido como Playboy, a quem é atribuída a liderança da famosa gangue Butterfly. Três oficiais da polícia franco cambojana estão participando de um esquema para escoltar Playboy para a cadeia. No caminho do presídio, o mafioso revela que ele não é o chefe, como é suposto, e ele promete revelar quem é o líder em troca de benefícios legais.",Ação,0
13068,Rocket Science,"O inusitado em Rocket Science começa desde seu protagonista: uma pessoa que gagueja instintivamente prefere os bastidores, os papéis secundários, mas Hal Hefner (vivido pelo ator revelação Reece Thompson) faz exatamente o movimento oposto. Estudante secundário em New Jersey, Hal decide tomar a mais improvável das atitudes para uma pessoa que gagueja: impelido por uma avassaladora paixão juvenil, resolve entrar no grupo de debates da escola e ir em busca de sua voz perdida.",Comédia,1
269579,Un Cuento de Circo & A Love Song,,Drama,2
22081,Blizzard,,Comédia,1
446752,눈발,,Drama,2
36102,A Trapaça,"Conta a história de um grupo de trapaceiros: Augusto (Broderick Crawford), Picasso (Richard Basehart) e Roberto (Franco Fabrizi), mostrando seus dramas pessoais, como o complicado relacionamento de Picasso com sua esposa, Iris (Giulietta Masina), ou entre Augusto e sua filha, Patricia (Sue Ellen Blake). Apesar de influenciado pelo gênero policial norte-americano, possui claras influências do neo-realismo, retratando uma Itália destruída pela guerra, sofrendo com a miséria e a fome.",Drama,2
697953,A Fonte das Sombras,Este filme de antologia de terror retrata dez contos de horror de doze diretores visionários enquanto nos levam em uma jornada para experimentar um dos medos mais carnais da humanidade; o medo do desconhecido.,Terror,4
197583,50 para 1,"Um divertido grupo de cowboys do Novo México começa a aventura de suas vidas quando seu cavalo de patas tortas se classifica para uma competição no Kentucky. Baseada em uma história real e inspiradora, esses cowboys enfrentam uma série de contratempos em seu caminho até Churchill Downs, se tornando os azarões do mundo das corridas.",Comédia,1
527833,தமிழ் படம் 2.0,,Comédia,1
41253,O Parceiro de Satanás,,Comédia,1
807196,O Chef,Um chefe de cozinha equilibra várias crises pessoais e profissionais em um restaurante.,Drama,2
801548,Unhinged: Retribution,,Terror,4
68822,Amores de Apache,"No final do século XIX, durante um baile em Joinville, nos arredores de Paris, Georges, um ex-criminoso que trabalha como carpinteiro, conhece Marie, uma jovem ligada a uma gangue criminosa.",Drama,2
45266,Missão: Resgate Impossível,"Dois fuzileiros navais voltam à selva vietnamita para libertar um velho amigo, prisioneiro de um general local.",Ação,0
130816,Abraham Lincoln,"Um marco no cinema, este filme do legendário diretor Griffith, é a primeira obra biográfica da era dos filmes ""falados"" e a primeira na tentativa de narrar a vida do Presidente Lincoln desde sua infância até a sua morte, incluindo o martírio na Guerra Civil.",Drama,2
42738,Scorpio,,Ação,0
296835,Victims,,Drama,2
11157,Ela é o Diabo,"Mary Fisher (Meryl Streep) é uma escritora de sucesso que escreve romances de segunda categoria. Uma noite em um jantar elegante Ruth (Roseanne Barr), a desalinhada esposa de Bob (Ed Begley Jr.), acidentalmente derrama vinho sobre o belo vestido rosa de Mary. Bob corre para ajudar Mary, eles olham um no olho do outro e sentem desejo à primeira vista. Após uns poucos encontros clandestinos, Bob abandona Ruth e seus dois filhos para morar à beira-mar no palacete de Mary. Ruth está decidida em destruir a vida de Bob, sendo chamada de demoníaca por ele. Ruth interpreta o papel com todo o vigor, primeiro destruindo a vida particular de Bob, depois sua carreira e então a liberdade dele. Quando Bob não tem mais nada, ela continua a persegui-lo.",Comédia,1
98993,Silent Victim,,Drama,2
5424,O Antropófago,"O que parecia ser uma divertida viagem de férias se transforma num terrível pesadelo quando seis jovens turistas chegam a uma isolada ilha grega e descobrem que os habitantes locais desapareceram. Enquanto investigam o mistério, eles se tornam vítimas de um misterioso assassino canibal que habita o local.",Terror,4
842169,A Próxima Vítima,Um grupo de traficantes utiliza alucinógenos e traumas do passado das vítimas para transformá-las em escravas sexuais. Lorian West é uma jovem que foi sequestrada e aprisionada dentro de seu próprio pesadelo. Ela busca uma maneira de escapar antes que se torne a próxima vítima do grupo.,Terror,4
1000197,雪山飞狐之塞北宝藏,,Ação,0
43609,A Minha Canção de Amor,"Jane é uma cantora que perde a vontade de viver após sofrer um acidente e ficar paraplégica. Seu filho entra em contato para convidá-la para sua primeira comunhão e Joey, seu melhor amigo, inventa uma mentira e a convence a cruzar os Estados Unidos para rever o menino.",Comédia,1
98223,Agente 077 dall'oriente con furore,,Ação,0
98328,O Grande Caruso,"Traça vagamente a vida do tenor Enrico Caruso (1873-1921). Ele ama Musetta, em sua cidade natal, Nápoles, e depois Dorothy, filha de um dos patronos do Metropolitan Opera. Caruso é inaceitável para os pais de ambas as mulheres: para uma, porque canta; para Dorothy, porque ele é um camponês. Para os patrícios de Nova York, Caruso é baixo, peito largo, barulhento, emotivo, não refinado. Sua apreciação vem lentamente. O filme retrata o lamento de Caruso de que ""o homem não tem voz, a voz tem o homem"": ele não pode estar nos lugares que quer, porque deve estar em outro lugar cantando, inclusive no dia da morte de sua mãe. Ao longo do filme, Mario Lanza e estrelas do Met cantam, inclusive com o 'menino' Luciano Pavarotti.",Drama,2
109911,Love Notes,,Drama,2
567044,Canções de Amor,Uma história de amor agridoce contada com belas rememorações de canções icônicas da Nova Zelândia.,Drama,2
170039,Quem Matou Lincoln?,"14 de abril de 1865. Um tiro. Um assassino se empenhou em matar um tirano, como ele acusou o 16º presidente dos Estados Unidos. E em um momento, nossa nação foi mudada para sempre. Este é o crime mais dramático e ressonante da história americana: a verdadeira história do assassinato de Abraham Lincoln. Dos produtores executivos Ridley Scott e Tony Scott, e narrado por Tom Hanks, o primeiro docudrama do National Geographic Channel, Killing Lincoln, baseado no best-seller do New York Times, combina re-criações com insight histórico numa emocionante crônica dos últimos dias do presidente Lincoln e seu assassino, John Wilkes Booth.",Drama,2
606960,Dybbuk Box: True Story of Chris Chambers,,Terror,4
20629,Lemonade Joe,"Uma sátira do Great American Way, com Lemonade Joe, um pistoleiro ""de vida limpa"" que bebe apenas limonada Kola-Loca e convence todos na cidade (com suas habilidades com armas) de que todos os ""homens de verdade"" bebem SOMENTE limonada!",Comédia,1
913851,Uma Noite no Lago,"Faye é uma viajante solitária que passa seu tempo pescando e observando estrelas em um acampamento na zona rural do Colorado enquanto espera por Lito, um personagem do passado que está vivendo sua própria aventura nômade pelo oeste selvagem.",Drama,2
34440,ส้มตำ,,Ação,0
1158680,The Madness of Humpty Dumpty,,Terror,4
314285,O Garoto-Formiga 2: A Vingança da Fúria Vermelha,"Após vencer a sua primeira batalha contra o crime, o garoto-formiga precisa lidar com as repercussões da fama. Enquanto enfrenta um novo e perigoso vilão, o menino irá fazer de tudo para impedir que um aluno da escola conquiste o coração de Ida.",Comédia,1
137946,The Dumb Girl of Portici,,Drama,2
1120628,Hormônios à Flor da Pele,"Enquanto tentam sobreviver ao ensino médio, Charly e Paula vivem os hormônios à flor da pele e o medo de perder a amizade se revelarem o que sentem um pelo outro.",Comédia,1
1208217,ஜோ,,Drama,2
18616,Pânico no Deserto 2,"Um xerife e seu filho perseguem ladrões de cassino, apenas para descobrir que todos eles estão sendo perseguidos por outra coisa.",Terror,4
1073143,God 2.0,,Drama,2
518514,An Elephant's Journey,,Drama,2
137094,Operação Sombra: Jack Ryan,"O agente Jack Ryan é mandado a Moscou para trabalhar como consultor financeiro de um bilionário. O empregador, na verdade, arma para que Ryan leve a culpa por um ataque terrorista ao sistema financeiro dos EUA. O herói precisa, então, correr para limpar seu nome e salvar sua esposa, que foi pega como refém do bilionário.",Ação,0
229925,Is This a Joke?,,Drama,2
35683,Mulher Solteira Procura 2,"Quando Holly se muda para seu novo apartamento, ela acha que encontrou a colega de apartamento perfeita: Tess, uma moça doce e tímida que quer desesperadamente ser sua amiga. Mas por trás do lado tímido de Tess, há uma assassina, uma mulher que acredita que não há nada mais doce na vida do que matar uma amiga em sofrimento. E Holly tem sofrido bastante ultimamente com seu namorado que lhe trai e com as sabotagens de uma colega de trabalho que deseja acabar com qualquer chance que ela tem de ser promovida. Mas Holly não precisa se preocupar. Tess vai cuidar dela. Por que Holly é sua amiga. E para uma assassina como Tess, não há recompensa maior do que acabar com a dor de suas amigas.",Drama,2
105627,Žert,,Comédia,1
457786,نهنگ عنبر: سلکشن رویا,,Comédia,1
47869,Agenda Secreta,"Paul Sullivan (Brad Dourif) e sua namorada Ingrid Jessner (Frances McDormand) são dois advogados norte-americanos que trabalham em Belfast, Irlanda do Norte, com um grupo de defensores dos direitos humanos. Paul descobre uma conspiração envolvendo o governo de Margaret Thatcher e acaba sendo assassinado. O inspetor Kerrigan (Brian Cox) fica com a tarefa de investigar o caso e para isso conta com a ajuda de Ingrid. Aos poucos, Kerrigan vai percebendo que está diante de uma complexa trama de traição, mentiras, violência e poder.",Drama,2
111307,Union Depot,,Comédia,1
92283,"Meu Pai, Um Estranho",,Drama,2
287927,Cast No Shadow,,Drama,2
42366,Dr. Jack,,Comédia,1
364776,അമര്‍ അക്ബര്‍ അന്തോണി,,Comédia,1
567044,Canções de Amor,Uma história de amor agridoce contada com belas rememorações de canções icônicas da Nova Zelândia.,Drama,2
807196,O Chef,Um chefe de cozinha equilibra várias crises pessoais e profissionais em um restaurante.,Drama,2
980816,Miranda's Victim,,Drama,2
45266,Missão: Resgate Impossível,"Dois fuzileiros navais voltam à selva vietnamita para libertar um velho amigo, prisioneiro de um general local.",Ação,0
15125,Dante 01: Prisão Espacial,"Na extremidade de uma galáxia, encontra-se Dante 01, a prisão espacial que reúne os piores criminosos da humanidade. Num dos últimos transportes chega um novo prisioneiro, que sobreviveu a um encontro com seres extraterrestres, e uma médica para realizar experiências pouco éticas com os presos. Com o tempo, este novo detento começa a revelar estranhos poderes que vão mergulhar a estação no caos e na rebelião, onde cada um dos habitantes será confrontado com os seus limites e os seus maiores medos.",Ficção científica,3
40026,Contaminação Mutante,,Terror,4
4483,O Retorno de Martin Guerre,"Aldeia de Artigat, sul da França, verão de 1542, durante o reinado de François I. Martin Guerre e Bertrande de Rols se casam. Alguns anos mais tarde, acusado de ter cometido um roubo, Martin desaparece repentinamente. Quando, quase uma década depois, um homem chega a Artigat afirmando ser Martin, a família Guerre o reconhece como tal; mas logo começam a surgir dúvidas sobre sua verdadeira identidade.",Drama,2
34220,Viola di Mare,,Drama,2
26588,Maníacos,"Summer está na estrada em busca de seu pai. Sua única pista é uma carta de uma comunidade rural chamada Massey. Chegando no local ela é resgatada de um confronto com um policial por Tom Haxey. Tom a leva até a sua casa. Summer se envolve com Tom, mas logo percebe que sua vida está em risco.",Terror,4
137946,The Dumb Girl of Portici,,Drama,2
75552,Homens Da Montanha,"No Velho Oeste, Bill Tyler, um comerciante de peles, tenta achar com seu melhor amigo, Henry Frapp, o lendário vale conhecido pela enorme quantidade de animais para caçar. Mas acaba encontrando uma jovem de origem indígena, que está fugindo de um casamento indesejado, e resolve protegê-la a todo custo.",Drama,2
107016,O Estranho Mundo de Zé do Caixão,Três episódios: 1 Um artesão cujas bonecas são misteriosamente humanas; 2 Um conto de necrofilia; 3 Um médico prova que o amor está morto.,Terror,4
512188,Evening Shadows,,Drama,2
1550,Do Jeito Que Ela É,"April Burns é a ovelha negra da família. Ela não se dá bem com a mãe, Joy, mas ainda assim oferece o apartamento que divide com seu namorado Bobby para abrigar a festa do Dia de Ação de Graças. Como se não bastasse a pressão causada por essa situação, as coisas começam a dar errado: a jovem descobre que o forno não está funcionando e pede ajuda aos vizinhos, com quem nunca fez questão de ser simpática. Enquanto isso no carro que leva a família para a casa de April, a conversa gira em torno do mesmo tema: os defeitos da moça.",Comédia,1
619231,"Anne at 13,000 Ft.","Anne trabalha em uma creche e sua vida é aparentemente estável. Porém, tudo muda quando ela pula de paraquedas na despedida de solteira de sua melhor amiga. A pressão de sua vida diária ameaça sobrecarregá-la, e quando conhece Matt, ela testa os limites do que é socialmente aceitável.",Drama,2
182336,Manhattan Love Song,,Comédia,1
119632,Uma Mãe Postiça,,Drama,2
92298,The Sailor Who Fell from Grace with the Sea,,Drama,2
32847,A Estranha Passageira,"Uma filha é controlada pela mãe, que lhe determina tudo que deve fazer. Um dia um famoso psiquiatra vai na sua casa e a vê prestes a ter um ataque de nervos. O psiquiatra lhe recomenda algumas semanas em uma casa de repouso, que ele administra. Quando ela sai da clínica faz uma viagem de navio até o Rio de Janeiro e, na viagem, sente-se altamente atraída por um homem casado, que tem sentimentos recíprocos. Ao voltar para casa ela é uma mulher muito diferente, que agora age e pensa por conta própria, não aceitando mais as imposições da mãe.",Drama,2
98084,Legion of Fire: Killer Ants,,Terror,4
92320,Garden of the Dead,,Terror,4
9834,A Rede 2.0,"Hope Cassidy é uma especialista em computadores, que vai para Istambul em busca do trabalho perfeito, mas fica presa em uma enrascada de alta tecnologia. Ela tem, então, que usar toda a sua inteligência para recuperar seu nome e descobrir a verdade.",Ação,0
37813,Shadow - Na Escuridão,"Um soldado sai do Iraque e parte em uma aventura de bicicleta pelos Alpes para recomeçar a vida. No caminho, ele conhece uma bela jovem, mas são atormentados por caçadores.",Terror,4
763329,Red Rocket,"Mikey é um astro decadente de filmes adultos cuja carreira terminou. Enfrentando problemas financeiros em Los Angeles, ele decide rastejar de volta para sua pequena cidade natal, no Texas, para viver com a ex-esposa e a sogra. Quando essa família disfuncional parece estar fazendo as coisas funcionarem, Mikey conhece uma jovem chamada Strawberry trabalhando na caixa registradora de uma loja de donuts local e imagina que a garota pode ser a solução para seus problemas – e a volta por cima em sua carreira.",Drama,2
267381,Romie-0 and Julie-8,,Drama,2
876118,Disfluency,,Drama,2
29769,Moonchild,,Terror,4
71920,LOC: Kargil,,Ação,0
158873,The Tell-Tale Heart,,Terror,4
768710,One Life at a Time,,Drama,2
944323,The Dead Girl in Apartment 03,,Terror,4
77128,Absolvição,"Em um colégio católico, o jovem Benjamin resolve pregar uma peça em seu professor, o Padre Goddard. Dentro do confessionário, ele diz a Goddard ter acidentalmente matado um amigo próximo e o enterrado na floresta.",Drama,2
363111,O Perigo Bate à Porta,"Levemente inspirado nos assassinatos da Família Manson, a história mostra quatro amigos que se reúnem em uma aconchegante casa durante o verão de 1969, mas não tem noção de que um grupo de psicopatas estão à espreita do lado de fora. O que começa com uma simples festa de despedida se transforma numa noite de terror quando os visitantes se tornam violentos com os quatro, que são forçados a lutarem por suas vidas",Terror,4
83803,Monkey on My Back,,Drama,2
929813,0.1% Mundo,"An Yi (Zhou Yi Ran) é uma arquiteta assistente que trabalha em Pequim, China. O solitário Gao Ang (Patrick Shih) trabalha como afinador de piano na Alemanha. Um dia, um acidente bizarro de alguma forma liga suas ondas cerebrais. Mesmo sem nunca terem se conhecido, de repente eles conseguem comunicar-se por telepatia. Além disso, eles sentem as mesmas sensações um do outro. Por exemplo, se um deles dá uma topada com o dedo do pé, o outro sente a dor com a mesma intensidade.",Comédia,1
55787,Água para Elefantes,"Jacob Jankowski é um estudante de veterinária que está perto de se formar quando uma tragédia o força a abandonar a escola. Sem ter pra onde ir, ele pega um trem que pertence a um circo itinerante. Jacob consegue um emprego como tratador de animais e conhece Marlena, uma bela artista de circo. A compaixão que ambos sentem por um elefante especial chamado Rosie, os leva a se apaixonar, mas August, o marido de Marlena, se coloca no caminho deles.",Drama,2
10803,Fuga no Século 23,"No século XXIII, os sobreviventes de um Holocausto vivem numa cidade condenada isolada do resto do mundo. Ali, apenas podem viver até os 30 anos por causa do controle populacional e dos recursos escassos. Por isso, têm duas escolhas: ou participam numa cerimônia de exterminação onde lhes é prometido o renascimento ou podem tentar fugir e sobreviver fora da cidade.",Ação,0
618473,Khandaani Shafakhana,"Quando Baby Bedi é encarregada de administrar a polêmica clínica sexual ‘Khandaani Shafakhana’, em uma pequena cidade de Punjab, ela enfrenta fortes reações de todos os quadrantes. Será que ela conseguirá encontrar uma cura para o estigma social generalizado contra questões importantes como a educação sexual e a saúde sexual?",Comédia,1
3632,Flash Gordon: No Planeta Mongo,"Flash Gordon, Dale Arden e Dr. Alexis Zarkov visitam o planeta Mongo para frustrar os planos malignos do Imperador Ming, o Impiedoso, que colocou seu planeta em rota de colisão com a Terra.",Ficção científica,3
49359,Shadow: Dead Riot,,Ação,0
60254,L'Autre Dumas,,Drama,2
21968,Super Fly,"Conta a saga de um traficante espertalhão do Harlem, Youngblood Priest, que espera fazer uma última venda para converter toda a sua cocaína em dinheiro e começar uma vida nova longe do crime.",Drama,2
11523,Voando Alto,"Donna Jensen é uma garota pobre que desde criança tem um grande sonho: se tornar aeromoça e ter uma vida glamourosa, viajando pelos cinco continentes. Porém, logo ao entrar na Escola para Comissárias de Bordo ela percebe que a realidade será bem diferente do sonho que imaginava.",Comédia,1
1173652,The Immortal Wars: Dekay's Paradox,,Ficção científica,3
94536,The Black Alley Cats,,Ação,0
224324,Conjoined,,Terror,4
607145,Rocketry: The Nambi Effect,"Baseado na vida do cientista Nambi Narayanan, que foi falsamente acusado de ser espião e preso em 1994. Embora livre, ele ainda luta por justiça, contra os policiais que supostamente o acusaram falsamente, que não foram julgados.",Drama,2
155484,"Marc Mato, agente S. 077",,Ação,0
423646,Em Pedaços,"Katia Sekerci é uma alemã que leva uma vida normal ao lado do marido turco Nuri, e do filho de 7 anos. Um dia, ela é surpreendida ao descobrir que ambos morreram devido a uma bomba colocada diante do escritório do marido. Desesperada, Katia decide lutar por justiça ao descobrir que os responsáveis foram integrantes de um grupo neonazista.",Drama,2
